ID,F_FECHAAVALUO,TOT_BANOS,DEPOSITO,HABITACIONES,ESTRATO,TOTALGARAJES,PISOS,SOTANOS,ANTIGUEDAD,EDIPISO,IDCATEGORIA,ASCENSOR,LATITUD,LONGITUD,LOCALIDAD,BARRIO,AREA_PRIVADA,AREA_PRIVADA_VALFINAL
7177,19/12/2017,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.09,"162,091,141.85"
7178,19/12/2017,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.51,"166,530,768.61"
7179,19/12/2017,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.16,"162,274,130.22"
7180,19/12/2017,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.15,"162,731,719.07"
7181,19/12/2017,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.79,"166,354,386.59"
7182,19/12/2017,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.25,"164,300,219.43"
7183,19/12/2017,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,45.06,"162,906,188.23"
7184,19/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2120,BOSA,CAMPO VERDE,43.96,"165,171,855.49"
7185,19/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.58,"165,778,987.67"
7186,19/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.36,"162,954,239.96"
7187,19/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.09,"165,983,573.66"
7188,19/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.43,"162,309,497.23"
7189,19/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.62,"164,580,793.84"
7190,19/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.57,"165,510,953.17"
7191,20/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.76,"162,750,843.47"
7192,20/12/2017,1,0,3,2,0,6,0,0,6,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.32,"164,362,286.36"
7193,20/12/2017,1,0,3,2,0,6,0,0,1,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.03,"168,125,321.61"
7194,21/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2120,BOSA,CAMPO VERDE,44.36,"164,061,077.63"
7195,21/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.47,"163,190,063.95"
7196,22/12/2017,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.00,"162,028,912.61"
7197,22/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.42,"162,699,283.45"
7198,22/12/2017,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.14,"163,639,657.29"
7199,22/12/2017,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.34,"162,702,057.42"
7200,22/12/2017,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.71,"161,646,551.66"
7201,22/12/2017,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.50,"163,481,889.13"
7202,22/12/2017,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.53,"165,223,241.20"
7203,22/12/2017,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2120,BOSA,CAMPO VERDE,44.80,"164,316,819.03"
7204,26/12/2017,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.48,"163,681,223.50"
7205,26/12/2017,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.24,"163,511,115.58"
7206,26/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2164,BOSA,CAMPO VERDE,44.97,"164,317,598.27"
7207,26/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2166,BOSA,CAMPO VERDE,44.30,"164,324,826.91"
7208,26/12/2017,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.23,"166,398,637.52"
7209,26/12/2017,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.62,"162,023,558.38"
7210,26/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2170,BOSA,CAMPO VERDE,44.43,"163,251,892.57"
7211,26/12/2017,1,0,3,2,0,6,0,0,6,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.06,"163,783,371.29"
7212,26/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2164,BOSA,CAMPO VERDE,44.41,"166,161,470.25"
7213,26/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2170,BOSA,CAMPO VERDE,44.49,"162,963,416.07"
7214,26/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.10,"161,689,011.06"
7215,26/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.28,"162,294,775.02"
7216,26/12/2017,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2166,BOSA,CAMPO VERDE,44.67,"164,755,694.24"
7217,26/12/2017,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.66,"165,125,957.35"
7218,26/12/2017,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,43.93,"164,465,435.30"
7219,26/12/2017,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.62,"163,178,553.99"
7220,26/12/2017,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.11,"162,909,117.04"
7221,27/12/2017,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.77,"164,204,351.40"
7222,27/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.64,"163,349,266.47"
7223,27/12/2017,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,43.96,"165,282,205.70"
7224,27/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.92,"164,879,318.14"
7225,28/12/2017,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.89,"162,165,500.34"
7226,28/12/2017,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2166,BOSA,CAMPO VERDE,44.39,"166,047,655.12"
7227,28/12/2017,1,0,3,2,0,6,0,0,5,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,42.91,"163,356,828.45"
7228,28/12/2017,1,0,3,2,0,6,0,0,1,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.04,"164,825,065.12"
7229,28/12/2017,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.57,"166,587,272.58"
7230,28/12/2017,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.19,"163,932,567.21"
7231,02/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,43.95,"164,195,923.73"
7232,02/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2120,BOSA,CAMPO VERDE,44.32,"165,535,567.65"
7233,02/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.11,"164,989,247.89"
7234,02/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.58,"162,407,138.33"
7235,02/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.85,"161,780,382.90"
7236,02/01/2018,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.55,"163,466,829.83"
7237,02/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.82,"164,341,204.41"
7238,02/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.47,"165,005,655.43"
7239,02/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.77,"161,928,607.56"
7240,02/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2169,BOSA,CAMPO VERDE,44.64,"163,977,892.94"
7241,02/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2170,BOSA,CAMPO VERDE,44.72,"162,363,057.62"
7242,02/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2167,BOSA,CAMPO VERDE,44.47,"165,618,193.81"
7243,02/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2169,BOSA,CAMPO VERDE,44.74,"162,036,102.37"
7244,02/01/2018,1,0,3,2,0,6,0,0,5,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.58,"165,329,582.61"
7245,02/01/2018,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62311 ,-74.2161,BOSA,CAMPO VERDE,44.51,"165,602,848.98"
7246,02/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.49,"165,176,735.62"
7247,02/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2167,BOSA,CAMPO VERDE,44.56,"166,309,211.27"
7248,02/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.89,"165,979,533.06"
7249,02/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.37,"162,999,929.26"
7250,02/01/2018,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.61,"165,652,733.86"
7251,02/01/2018,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.60,"166,111,107.71"
7252,02/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.87,"161,779,511.12"
7253,03/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.25,"166,349,246.90"
7254,03/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.65,"162,183,110.90"
7255,03/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.82,"165,751,408.92"
7256,03/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.75,"165,361,615.39"
7257,04/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,43.94,"165,726,949.32"
7258,10/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2168,BOSA,CAMPO VERDE,44.72,"163,805,283.26"
7259,11/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.63,"164,053,053.75"
7260,11/01/2018,1,0,3,2,0,6,0,0,1,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.60,"162,050,417.78"
7261,11/01/2018,2,0,3,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,58.22,"226,502,581.61"
7262,11/01/2018,2,0,3,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,58.37,"222,236,820.80"
7263,11/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.96,"165,588,821.80"
7264,11/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.19,"162,856,342.28"
7265,11/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.71,"164,532,481.70"
7266,11/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.14,"163,004,815.61"
7267,11/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.36,"161,877,867.40"
7268,11/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.46,"165,007,722.31"
7269,11/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.78,"162,815,681.97"
7270,11/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,45.00,"166,252,244.87"
7271,11/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.21,"161,806,812.90"
7272,11/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.99,"164,067,374.03"
7273,11/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.09,"166,404,086.95"
7274,11/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.25,"166,474,851.10"
7275,11/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,43.98,"165,587,557.78"
7276,11/01/2018,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.00,"162,709,437.85"
7277,11/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.50,"166,105,825.30"
7278,11/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2168,BOSA,CAMPO VERDE,44.30,"166,289,492.55"
7279,11/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.38,"165,332,843.26"
7280,11/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.53,"163,652,935.26"
7281,11/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.40,"163,335,596.89"
7282,11/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.79,"163,809,181.44"
7283,11/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.10,"161,756,251.54"
7284,11/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2169,BOSA,CAMPO VERDE,44.97,"163,391,974.98"
7285,11/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.49,"164,809,398.51"
7286,11/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.19,"163,075,298.62"
7287,11/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.96,"162,942,713.95"
7288,12/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2120,BOSA,CAMPO VERDE,44.63,"162,542,943.91"
7289,12/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.57,"162,610,798.16"
7290,12/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.11,"164,364,198.19"
7291,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,43.90,"165,295,602.77"
7292,12/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.71,"161,754,309.37"
7293,12/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.78,"166,351,568.21"
7294,12/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.12,"162,561,166.04"
7295,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.59,"165,510,248.33"
7296,12/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.75,"161,751,574.56"
7297,12/01/2018,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62311 ,-74.2169,BOSA,CAMPO VERDE,44.32,"165,149,090.71"
7298,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2161,BOSA,CAMPO VERDE,44.41,"166,084,451.12"
7299,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,45.05,"164,382,364.41"
7300,12/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.59,"165,984,912.34"
7301,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.67,"163,221,017.18"
7302,12/01/2018,1,0,3,2,0,6,0,0,5,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.00,"163,690,397.12"
7303,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.53,"161,743,605.13"
7304,12/01/2018,1,0,3,2,0,6,0,0,3,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,43.80,"165,945,581.56"
7305,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.63,"166,380,696.68"
7306,12/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.27,"163,185,388.49"
7307,12/01/2018,1,0,1,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.38,"164,267,385.26"
7308,12/01/2018,1,0,1,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.78,"166,341,532.82"
7309,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.54,"164,179,068.16"
7310,12/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2111,BOSA,CAMPO VERDE,44.24,"165,436,973.48"
7311,12/01/2018,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,45.05,"164,653,397.07"
7312,12/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.62,"162,914,990.56"
7313,12/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.89,"162,140,595.15"
7314,12/01/2018,1,0,1,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.25,"166,348,446.03"
7315,12/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.87,"165,018,262.95"
7316,12/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.99,"161,730,948.17"
7317,12/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.76,"162,425,176.56"
7318,12/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.87,"162,581,628.35"
7319,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.92,"161,802,222.88"
7320,12/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2164,BOSA,CAMPO VERDE,44.48,"164,791,156.99"
7321,12/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2167,BOSA,CAMPO VERDE,44.33,"164,023,838.53"
7322,12/01/2018,1,0,3,2,0,6,0,0,2,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,42.88,"162,721,357.10"
7323,12/01/2018,1,0,3,2,0,6,0,0,2,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,42.88,"162,667,076.88"
7324,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.44,"163,316,059.95"
7325,12/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2165,BOSA,CAMPO VERDE,44.33,"162,673,747.13"
7326,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2164,BOSA,CAMPO VERDE,44.17,"163,743,465.08"
7327,12/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62311 ,-74.2164,BOSA,CAMPO VERDE,44.43,"164,523,680.96"
7328,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2166,BOSA,CAMPO VERDE,44.92,"163,950,575.84"
7329,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2169,BOSA,CAMPO VERDE,44.34,"162,159,668.65"
7330,12/01/2018,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62311 ,-74.2162,BOSA,CAMPO VERDE,44.63,"162,368,075.47"
7331,12/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.35,"165,108,259.75"
7332,12/01/2018,1,0,1,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.59,"163,356,715.03"
7333,12/01/2018,1,0,1,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2116,BOSA,CAMPO VERDE,44.60,"161,935,184.72"
7334,12/01/2018,1,0,1,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.55,"164,161,238.53"
7335,12/01/2018,1,0,1,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.73,"165,719,782.72"
7336,12/01/2018,1,0,1,2,0,6,0,0,1,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.26,"162,404,664.13"
7337,12/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,43.92,"164,772,533.49"
7338,12/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2117,BOSA,CAMPO VERDE,44.72,"161,761,512.65"
7339,12/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2112,BOSA,CAMPO VERDE,44.76,"166,002,513.90"
7340,15/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.65,"161,743,728.56"
7341,15/01/2018,1,0,2,2,0,6,0,0,6,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.63,"163,604,757.90"
7342,15/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2118,BOSA,CAMPO VERDE,44.84,"162,683,142.99"
7343,15/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2113,BOSA,CAMPO VERDE,44.44,"164,631,560.86"
7344,15/01/2018,1,0,2,2,0,6,0,0,NA,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.95,"165,579,851.13"
7345,16/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62311 ,-74.2161,BOSA,CAMPO VERDE,44.90,"163,512,782.72"
7346,16/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62311 ,-74.2170,BOSA,CAMPO VERDE,45.02,"164,887,852.83"
7347,16/01/2018,1,0,2,2,0,6,0,0,5,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.02,"165,879,504.94"
7348,16/01/2018,1,0,2,2,0,6,0,0,1,Apartamento,0,4.62311 ,-74.2163,BOSA,CAMPO VERDE,44.24,"163,961,417.61"
7349,18/01/2018,1,0,1,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2114,BOSA,CAMPO VERDE,44.10,"162,701,595.19"
7350,18/01/2018,1,0,3,2,0,6,0,0,2,Apartamento,0,4.62360 ,-74.2141,BOSA,CAMPO VERDE,42.92,"165,663,686.18"
7351,18/01/2018,1,0,2,2,0,6,0,0,3,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.61,"164,983,549.00"
7352,18/01/2018,1,0,2,2,0,6,0,0,4,Apartamento,0,4.62711 ,-74.2115,BOSA,CAMPO VERDE,44.59,"165,052,923.54"
7353,18/01/2018,1,0,2,2,0,6,0,0,2,Apartamento,0,4.62711 ,-74.2119,BOSA,CAMPO VERDE,44.25,"164,419,854.96"
